Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
45,Donovan Smith,Houston,Big 12,12,256,397,64.5,2801,22,5.5,13,3.3,7.1,6.69,10.9,233.4,135.5,,donovan-smith-2
46,Chevan Cordeiro*,San Jose State,MWC,13,223,362,61.6,2773,20,5.5,4,1.1,7.7,8.27,12.4,213.3,142.0,,chevan-cordeiro-1
47,Jordan Travis*,Florida State,ACC,11,207,324,63.9,2756,20,6.2,2,0.6,8.5,9.46,13.3,250.5,154.5,H-5,jordan-travis-1
48,Devin Leary*,Kentucky,SEC,13,209,371,56.3,2746,25,6.7,12,3.2,7.4,7.29,13.1,211.2,134.3,,devin-leary-1
49,Tyler Van Dyke*,Miami (FL),ACC,11,219,333,65.8,2703,19,5.7,12,3.6,8.1,7.64,12.3,245.7,145.6,,tyler-van-dyke-1
50,Sam Hartman*,Notre Dame,Ind,12,191,301,63.5,2689,24,8.0,8,2.7,8.9,9.33,14.1,224.1,159.5,,sam-hartman-1
51,Carter Bradley*,South Alabama,Sun Belt,11,221,326,67.8,2660,19,5.8,7,2.1,8.2,8.36,12.0,241.8,151.3,,carter-bradley-1
52,DeQuan Finn*,Toledo,MAC,13,201,317,63.4,2657,22,6.9,9,2.8,8.4,8.49,13.2,204.4,151.0,,dequan-finn-1
53,Will Howard*,Kansas State,Big 12,12,219,357,61.3,2643,24,6.7,10,2.8,7.4,7.49,12.1,220.3,140.1,,will-howard-2
54,D.J. Uiagalelei*,Oregon State,Pac-12,12,180,315,57.1,2638,21,6.7,7,2.2,8.4,8.71,14.7,219.8,145.0,,dj-uiagalelei-1
55,Drew Allar*,Penn State,Big Ten,13,233,389,59.9,2631,25,6.4,2,0.5,6.8,7.82,11.3,202.4,136.9,,drew-allar-1
56,Darren Grainger*,Georgia State,Sun Belt,13,244,358,68.2,2621,20,5.6,7,2.0,7.3,7.56,10.7,201.6,144.2,,darren-grainger-1
57,Jaylen Raynor*,Arkansas State,Sun Belt,11,166,285,58.2,2550,17,6.0,7,2.5,8.9,9.04,15.4,231.8,148.2,,jaylen--raynor-1
58,Frank Harris*,UTSA,American,10,218,336,64.9,2506,18,5.4,8,2.4,7.5,7.46,11.5,250.6,140.4,,frank-harris-3
59,Keegan Shoemaker,Sam Houston,CUSA,11,264,419,63.0,2506,15,3.6,11,2.6,6.0,5.52,9.5,227.8,119.8,,keegan-shoemaker-1
60,JT Daniels*,Rice,American,9,181,287,63.1,2443,21,7.3,7,2.4,8.5,8.88,13.5,271.4,153.8,,jt-daniels-1
61,Keyone Jenkins,Florida International,CUSA,11,194,332,58.4,2414,11,3.3,11,3.3,7.3,6.44,12.4,219.5,123.8,,keyone-jenkins-1
62,Garrett Greene*,West Virginia,Big 12,12,147,277,53.1,2406,16,5.8,4,1.4,8.7,9.19,16.4,200.5,142.2,,garrett-greene-1
63,Michael Pratt*,Tulane,American,11,185,283,65.4,2406,22,7.8,5,1.8,8.5,9.26,13.0,218.7,158.9,,michael-pratt-1
64,Hudson Card,Purdue,Big Ten,11,215,365,58.9,2387,15,4.1,8,2.2,6.5,6.38,11.1,217.0,123.0,,hudson-card-1
65,Rocky Lombardi*,Northern Illinois,MAC,13,189,327,57.8,2274,11,3.4,7,2.1,7.0,6.66,12.0,174.9,123.0,,rocky-lombardi-1
66,John Rhys Plumlee*,UCF,Big 12,10,161,256,62.9,2271,15,5.9,8,3.1,8.9,8.64,14.1,227.1,150.5,,john-rhys-plumlee-1
67,Thomas Castellanos*,Boston College,ACC,13,189,330,57.3,2248,15,4.5,14,4.2,6.8,5.81,11.9,172.9,121.0,,thomas-castellanos-1
68,Ashton Daniels,Stanford,Pac-12,12,191,325,58.8,2247,11,3.4,8,2.5,6.9,6.48,11.8,187.3,123.1,,ashton-daniels-1
69,Emory Jones,Cincinnati,Big 12,12,197,322,61.2,2219,18,5.6,10,3.1,6.9,6.61,11.3,184.9,131.3,,emory-jones-1
70,Kurtis Rourke*,Ohio,MAC,11,195,307,63.5,2207,11,3.6,5,1.6,7.2,7.17,11.3,200.6,132.5,,kurtis-rourke-1
71,Josh Hoover,TCU,Big 12,10,185,298,62.1,2206,15,5.0,9,3.0,7.4,7.05,11.9,220.6,134.8,,josh-hoover-1
72,Blake Shapen,Baylor,Big 12,8,184,298,61.7,2188,13,4.4,3,1.0,7.3,7.76,11.9,273.5,135.8,,blake-shapen-1
73,Cam Fancher*,Marshall,Sun Belt,10,202,309,65.4,2162,11,3.6,11,3.6,7.0,6.11,10.7,216.2,128.8,,cam-fancher-1
74,Grant Wilson*,Old Dominion,Sun Belt,12,178,312,57.1,2149,17,5.4,8,2.6,6.9,6.82,12.1,179.1,127.8,,grant-wilson-1
75,Jason Bean*,Kansas,Big 12,12,124,199,62.3,2130,18,9.0,7,3.5,10.7,10.93,17.2,177.5,175.0,,jason-bean-1
76,Cole Snyder,Buffalo,MAC,12,203,372,54.6,2108,13,3.5,9,2.4,5.7,5.28,10.4,175.7,108.9,,cole-snyder-2
77,K.J. Jefferson,Arkansas,SEC,12,190,296,64.2,2107,19,6.4,8,2.7,7.1,7.19,11.1,175.6,139.8,,kj-jefferson-1
78,Kyron Drones*,Virginia Tech,ACC,13,166,285,58.2,2085,17,6.0,3,1.1,7.3,8.04,12.6,160.4,137.3,,kyron-drones-1
79,Ta'Quan Roberson,Connecticut,Ind,11,197,338,58.3,2075,12,3.6,6,1.8,6.1,6.05,10.5,188.6,118.0,,taquan-roberson-1
80,Dylan Hopkins,New Mexico,MWC,11,157,282,55.7,2074,11,3.9,9,3.2,7.4,6.70,13.2,188.5,123.9,,dylan-hopkins-1
81,Tanner Mordecai*,Wisconsin,Big Ten,10,204,314,65.0,2066,9,2.9,4,1.3,6.6,6.58,10.1,206.6,127.1,,tanner-mordecai-1
82,Hank Bachmeier,Louisiana Tech,CUSA,9,182,269,67.7,2058,10,3.7,5,1.9,7.7,7.56,11.3,228.7,140.5,,hank-bachmeier-1
83,Jalen Mayden,San Diego State,MWC,12,199,314,63.4,2031,10,3.2,9,2.9,6.5,5.82,10.2,169.3,122.5,,jalen-mayden-1
84,Daniel Richardson,Florida Atlantic,American,11,208,322,64.6,2001,13,4.0,10,3.1,6.2,5.62,9.6,181.9,123.9,,daniel-richardson-1
85,Andrew Peasley*,Wyoming,MWC,12,166,266,62.4,1991,20,7.5,5,1.9,7.5,8.14,12.0,165.9,146.3,,andrew-peasley-1
86,Anthony Colandrea,Virginia,ACC,8,154,246,62.6,1958,13,5.3,9,3.7,8.0,7.37,12.7,244.8,139.6,,anthony-colandrea-1
87,Billy Wiles,Southern Mississippi,Sun Belt,11,162,301,53.8,1940,11,3.7,7,2.3,6.4,6.13,12.0,176.4,115.4,,billy-wiles-1
88,Connor Bazelak*,Bowling Green,MAC,11,168,278,60.4,1935,12,4.3,7,2.5,7.0,6.69,11.5,175.9,128.1,,connor-bazelak-1
89,Grayson McCall*,Coastal Carolina,Sun Belt,7,151,224,67.4,1919,10,4.5,6,2.7,8.6,8.25,12.7,274.1,148.7,,grayson-mccall-1
90,Luke Altmyer,Illinois,Big Ten,9,175,270,64.8,1883,13,4.8,10,3.7,7.0,6.27,10.8,209.2,131.9,,luke-altmyer-1
91,Jase Bauer,Central Michigan,MAC,12,163,287,56.8,1881,12,4.2,8,2.8,6.6,6.14,11.5,156.8,120.1,,jase-bauer-1
92,Athan Kaliakmanis*,Minnesota,Big Ten,12,156,294,53.1,1838,14,4.8,9,3.1,6.3,5.83,11.8,153.2,115.2,,athan-kaliakmanis-1
93,Cooper Legas*,Utah State,MWC,9,138,213,64.8,1815,19,8.9,8,3.8,8.5,8.62,13.2,201.7,158.3,,cooper-legas-1
94,Ben Bryant*,Northwestern,Big Ten,9,173,277,62.5,1807,13,4.7,6,2.2,6.5,6.49,10.4,200.8,128.4,,ben-bryant-1
95,Brennan Armstrong*,North Carolina State,ACC,12,160,262,61.1,1785,11,4.2,7,2.7,6.8,6.45,11.2,148.8,126.8,,brennan-armstrong-1
96,Austin Smith*,Eastern Michigan,MAC,12,171,298,57.4,1775,9,3.0,7,2.3,6.0,5.50,10.4,147.9,112.7,,austin-smith-5
97,Behren Morton*,Texas Tech,Big 12,10,182,293,62.1,1757,15,5.1,8,2.7,6.0,5.79,9.7,175.7,123.9,,behren-morton-1
98,Payton Thorne*,Auburn,SEC,13,162,265,61.1,1755,16,6.0,10,3.8,6.6,6.13,10.8,135.0,129.1,,payton-thorne-1
99,Taylen Green*,Boise State,MWC,13,121,212,57.1,1752,11,5.2,9,4.2,8.3,7.39,14.5,134.8,135.1,,taylen-green-1
100,Gavin Wimsatt*,Rutgers,Big Ten,13,138,289,47.8,1735,9,3.1,8,2.8,6.0,5.38,12.6,133.5,102.9,,gavin-wimsatt-1
101,Kedon Slovis,BYU,Big 12,8,153,266,57.5,1716,12,4.5,6,2.3,6.5,6.34,11.2,214.5,122.1,,kedon-slovis-1
102,Fernando Mendoza*,California,Pac-12,9,153,243,63.0,1708,14,5.8,10,4.1,7.0,6.33,11.2,189.8,132.8,,fernando-mendoza-1
103,Garrett Shrader*,Syracuse,ACC,11,134,214,62.6,1686,13,6.1,6,2.8,7.9,7.83,12.6,153.3,143.2,,garrett-shrader-1
104,Brett Gabbert*,Miami (OH),MAC,8,111,187,59.4,1634,14,7.5,5,2.7,8.7,9.03,14.7,204.3,152.1,,brett-gabbert-1
105,Will Rogers,Mississippi State,SEC,8,142,237,59.9,1626,12,5.1,4,1.7,6.9,7.11,11.5,203.3,130.9,,will-rogers-1
106,Dante Moore*,UCLA,Pac-12,9,114,213,53.5,1610,11,5.2,9,4.2,7.6,6.69,14.1,178.9,125.6,,dante-moore-1
107,Brendan Sorsby,Indiana,Big Ten,10,135,237,57.0,1587,15,6.3,5,2.1,6.7,7.01,11.8,158.7,129.9,,brendan-sorsby-1
108,Bryson Barnes*,Utah,Pac-12,11,142,242,58.7,1572,12,5.0,11,4.5,6.5,5.44,11.1,142.9,120.5,,bryson-barnes-1
109,Alex Flinn,East Carolina,American,12,159,290,54.8,1558,6,2.1,12,4.1,5.4,3.92,9.8,129.8,98.5,,alex-flinn-1
110,Mitch Griffis,Wake Forest,ACC,9,124,207,59.9,1553,9,4.3,7,3.4,7.5,6.85,12.5,172.6,130.5,,mitch-griffis-1
111,Chandler Morris,TCU,Big 12,7,133,203,65.5,1532,12,5.9,5,2.5,7.5,7.62,11.5,218.9,143.5,,chandler-morris-1
112,Taisun Phommachanh,Massachusetts,Ind,9,139,227,61.2,1507,6,2.6,6,2.6,6.6,5.98,10.8,167.4,120.4,,taisun-phommachanh-1
113,Hayden Wolff,Western Michigan,MAC,8,148,226,65.5,1505,8,3.5,5,2.2,6.7,6.37,10.2,188.1,128.7,,hayden-wolff-1
114,Trenton Bourguet,Arizona State,Pac-12,8,151,248,60.9,1486,1,0.4,4,1.6,6.0,5.35,9.8,185.8,109.3,,trenton-bourguet-1
115,AJ Swann,Vanderbilt,SEC,6,107,196,54.6,1457,12,6.1,7,3.6,7.4,7.05,13.6,242.8,130.1,,aj-swann-1
116,Max Johnson*,Texas A&M,SEC,8,118,190,62.1,1452,9,4.7,5,2.6,7.6,7.41,12.3,181.5,136.7,,max-johnson-2
117,Cade McConnell,UTEP,CUSA,7,92,172,53.5,1437,6,3.5,4,2.3,8.4,8.01,15.6,205.3,130.5,,cade-mcconnell-2
118,Zion Webb*,Jacksonville State,CUSA,12,111,220,50.5,1437,6,2.7,8,3.6,6.5,5.44,12.9,119.8,107.0,,zion-webb-1
119,Jeff Undercuffler,Akron,MAC,10,138,224,61.6,1378,4,1.8,9,4.0,6.2,4.70,10.0,137.8,111.1,,jeff-undercuffler-2
120,Brendon Lewis,Nevada,MWC,12,131,236,55.5,1313,2,0.8,6,2.5,5.6,4.59,10.0,109.4,100.0,,brendon-lewis-1
121,John Paddock,Illinois,Big Ten,7,85,143,59.4,1278,9,6.3,3,2.1,8.9,9.25,15.0,182.6,151.1,,john-paddock-1
122,Trexler Ivey,Charlotte,American,11,112,203,55.2,1263,4,2.0,10,4.9,6.2,4.40,11.3,114.8,104.1,,trexler-ivey-1
123,Jiya Wright,Louisiana-Monroe,Sun Belt,12,107,204,52.5,1246,10,4.9,8,3.9,6.1,5.32,11.6,103.8,112.1,,jiya-wright-1
124,Zeon Chriss*,Louisiana,Sun Belt,8,102,153,66.7,1222,11,7.2,5,3.3,8.0,7.95,12.0,152.8,150.9,,zeon-chriss-1
125,Maddux Madsen*,Boise State,MWC,9,81,132,61.4,1191,9,6.8,3,2.3,9.0,9.36,14.7,132.3,155.1,,maddux-madsen-1
126,Ken Seals,Vanderbilt,SEC,10,105,179,58.7,1183,11,6.1,4,2.2,6.6,6.83,11.3,118.3,130.0,,ken-seals-1
127,Christian Veilleux,Pitt,ACC,7,94,184,51.1,1179,7,3.8,8,4.3,6.4,5.21,12.5,168.4,108.8,,christian-veilleux-1
128,Deacon Hill*,Iowa,Big Ten,13,122,251,48.6,1152,5,2.0,8,3.2,4.6,3.55,9.4,88.6,87.4,,deacon-hill-1
129,Cardell Williams,Tulsa,American,9,79,132,59.8,1149,10,7.6,7,5.3,8.7,7.83,14.5,127.7,147.4,,cardell-williams-1
130,Ethan Garbers*,UCLA,Pac-12,11,98,146,67.1,1136,11,7.5,3,2.1,7.8,8.36,11.6,103.3,153.2,,ethan-garbers-1
131,Katin Houser,Michigan State,Big Ten,11,112,191,58.6,1130,6,3.1,5,2.6,5.9,5.37,10.1,102.7,113.5,,katin-houser-1
132,Jayden De Laura*,Arizona,Pac-12,7,89,128,69.5,1120,10,7.8,5,3.9,8.8,8.55,12.6,160.0,161.0,,jayden-de-laura-1
133,Riley Leonard*,Duke,ACC,7,95,165,57.6,1102,3,1.8,3,1.8,6.7,6.22,11.6,157.4,116.0,,riley-leonard-1
134,Noah Kim,Michigan State,Big Ten,5,91,160,56.9,1090,6,3.8,6,3.8,6.8,5.88,12.0,218.0,119.0,,noah-kim-1
135,Chandler Fields*,Louisiana,Sun Belt,7,96,143,67.1,1069,7,4.9,3,2.1,7.5,7.51,11.1,152.7,141.9,,chandler-fields-1
136,Timmy Mcclain*,UCF,Big 12,7,64,102,62.7,1065,9,8.8,3,2.9,10.4,10.88,16.6,152.1,173.7,,timmy-mcclain-1
137,McCae Hillstead*,Utah State,MWC,8,94,158,59.5,1062,11,7.0,8,5.1,6.7,5.84,11.3,132.8,128.8,,mccae-hillstead-1
138,Tony Muskett,Virginia,ACC,6,93,147,63.3,1031,6,4.1,5,3.4,7.0,6.30,11.1,171.8,128.8,,tony-muskett-1
139,Jack Turner,Louisiana Tech,CUSA,8,84,148,56.8,1017,5,3.4,5,3.4,6.9,6.03,12.1,127.1,118.9,,jack-turner-1
140,Grayson Loftis*,Duke,ACC,8,91,163,55.8,1006,8,4.9,4,2.5,6.2,6.05,11.1,125.8,119.0,,grayson-loftis-1
141,Conner Weigman*,Texas A&M,SEC,4,82,119,68.9,979,8,6.7,2,1.7,8.2,8.82,11.9,244.8,156.8,,conner-weigman-1
142,Heinrich Haarberg,Nebraska,Big Ten,10,77,157,49.0,967,7,4.5,7,4.5,6.2,5.04,12.6,96.7,106.6,,heinrich-haarberg-1
143,Kirk Francis,Tulsa,American,4,68,121,56.2,967,6,5.0,3,2.5,8.0,7.87,14.2,241.8,134.7,,kirk-francis-1
144,Gavin Hardison,UTEP,CUSA,5,73,129,56.6,947,5,3.9,7,5.4,7.3,5.67,13.0,189.4,120.2,,gavin-hardison-1
145,Michael Alaimo,Kent State,MAC,8,79,144,54.9,932,2,1.4,4,2.8,6.5,5.50,11.8,116.5,108.3,,michael-alaimo-1
146,Tayven Jackson,Indiana,Big Ten,6,78,128,60.9,914,2,1.6,5,3.9,7.1,5.70,11.7,152.3,118.3,,tayven-jackson-1
147,Bryson Daily,Army,Ind,11,60,120,50.0,913,7,5.8,6,5.0,7.6,6.53,15.2,83.0,123.2,,bryson-daily-1
148,Carlos Davis,Massachusetts,Ind,4,62,101,61.4,886,6,5.9,3,3.0,8.8,8.62,14.3,221.5,148.7,,carlos-davis-5
149,Sawyer Robertson,Baylor,Big 12,6,66,117,56.4,864,2,1.7,4,3.4,7.4,6.19,13.1,144.0,117.2,,sawyer-robertson-1
150,Phil Jurkovec,Pitt,ACC,6,57,112,50.9,818,6,5.4,3,2.7,7.3,7.17,14.4,136.3,124.6,,phil-jurkovec-1
151,Zachar Larrier*,Air Force,MWC,11,40,67,59.7,789,7,10.4,2,3.0,11.8,12.52,19.7,71.7,187.1,,zachar-larrier-1
152,Ethan Vasko*,Coastal Carolina,Sun Belt,8,76,122,62.3,779,7,5.7,1,0.8,6.4,7.16,10.3,97.4,133.2,,ethan-vasko-1
153,Braedyn Locke*,Wisconsin,Big Ten,5,76,152,50.0,777,5,3.3,1,0.7,5.1,5.47,10.2,155.4,102.5,,braedyn-locke-1
154,Tyler Shough*,Texas Tech,Big 12,4,67,111,60.4,746,7,6.3,4,3.6,6.7,6.36,11.1,186.5,130.4,,tyler-shough-1
155,Tommy Ulatowski,Kent State,MAC,10,60,121,49.6,737,7,5.8,2,1.7,6.1,6.50,12.3,73.7,116.5,,tommy-ulatowski-1
156,Logan Smothers*,Jacksonville State,CUSA,12,66,117,56.4,735,6,5.1,4,3.4,6.3,5.77,11.1,61.3,119.3,,logan-smothers-1
157,Demarcus Irons Jr.,Akron,MAC,5,88,133,66.2,722,3,2.3,3,2.3,5.4,4.86,8.2,144.4,114.7,,demarcus-irons-jr-1
158,AJ Padgett*,Rice,American,6,71,117,60.7,721,8,6.8,6,5.1,6.2,5.22,10.2,120.2,124.8,,aj-padgett-1
159,Blake Murphy,Louisiana-Monroe,Sun Belt,4,53,104,51.0,721,4,3.8,5,4.8,6.9,5.54,13.6,180.3,112.3,,blake-murphy-2
160,MJ Morris*,North Carolina State,ACC,4,63,113,55.8,719,7,6.2,5,4.4,6.4,5.61,11.4,179.8,120.8,,mj-morris-1
161,Jaylen Henderson*,Texas A&M,SEC,5,53,78,67.9,715,6,7.7,2,2.6,9.2,9.55,13.5,143.0,165.2,,jaylen-henderson-1
162,Brendan Sullivan*,Northwestern,Big Ten,8,63,99,63.6,714,6,6.1,2,2.0,7.2,7.52,11.3,89.3,140.2,,brendan-sullivan-1
163,Treyson Bourguet,Western Michigan,MAC,6,57,103,55.3,713,4,3.9,1,1.0,6.9,7.26,12.5,118.8,124.4,,treyson-bourguet-1
164,Jalon Daniels*,Kansas,Big 12,3,56,75,74.7,705,5,6.7,1,1.3,9.4,10.13,12.6,235.0,173.0,,jalon-daniels-1
165,Tai Lavatai,Navy,American,8,56,101,55.4,701,5,5.0,2,2.0,6.9,7.04,12.5,87.6,126.1,,tai-lavatai-1
166,Jarrett Guest*,Coastal Carolina,Sun Belt,6,44,61,72.1,696,7,11.5,2,3.3,11.4,12.23,15.8,116.0,199.3,,jarrett-guest-1
167,Cole Pennington*,Marshall,Sun Belt,4,64,112,57.1,695,0,0.0,6,5.4,6.2,3.79,10.9,173.8,98.6,,cole-pennington-1
168,Miller Moss*,USC,Pac-12,5,46,65,70.8,681,7,10.8,1,1.5,10.5,11.94,14.8,136.2,191.2,,miller-moss-1
169,Jake Retzlaff,BYU,Big 12,4,63,125,50.4,648,3,2.4,3,2.4,5.2,4.58,10.3,162.0,97.1,,jake-retzlaff-1
170,Michael Kern,Wake Forest,ACC,4,57,92,62.0,647,4,4.3,2,2.2,7.0,6.92,11.4,161.8,131.0,,michael-kern-1
171,Jalon Jones,Charlotte,American,10,67,109,61.5,646,2,1.8,4,3.7,5.9,4.64,9.6,64.6,110.0,,jalon-jones-2
172,Logan Fife*,Fresno State,MWC,12,52,91,57.1,642,3,3.3,2,2.2,7.1,6.73,12.3,53.5,122.9,,logan-fife-1
173,Aveon Smith*,Miami (OH),MAC,10,48,96,50.0,638,2,2.1,2,2.1,6.6,6.13,13.3,63.8,108.5,,aveon-smith-1
174,Kevin Jennings*,SMU,American,8,61,105,58.1,618,5,4.8,2,1.9,5.9,5.98,10.1,77.3,119.4,,kevin-jennings-2
175,AJ Bianco,Nevada,MWC,8,45,82,54.9,614,4,4.9,5,6.1,7.5,5.72,13.6,76.8,121.7,,aj-bianco-1
176,Kai Horton*,Tulane,American,5,44,82,53.7,604,3,3.7,2,2.4,7.4,7.00,13.7,120.8,122.7,,kai-horton-1
177,Nate Yarnell,Pitt,ACC,4,41,62,66.1,595,4,6.5,1,1.6,9.6,10.16,14.5,148.8,164.8,,nate-yarnell-1
178,Garrett Nussmeier*,LSU,SEC,7,48,78,61.5,591,4,5.1,1,1.3,7.6,8.03,12.3,84.4,139.5,,garrett-nussmeier-1
